YMTGDP,ITMCDP,CLRCDP,ACT,CONSUME
201603,item_50,property_no_2,100,0
201603,item_19,property_no_2,0,0
201603,item_21,property_no_1,0,0
201603,item_21,property_no_2,0,0
201603,item_22,property_no_2,886.2,19486.7
201603,item_23,property_no_2,2.5,0
201603,item_24,property_no_2,0,0
201603,item_89,property_no_2,9.6,8.6
201603,item_92,property_no_2,0,0
201603,item_26,property_no_2,0,0
201603,item_27,property_no_2,0,0
201603,item_76,property_no_2,0,0
201603,item_43,property_no_2,0,0
201603,item_42,property_no_2,0,0
201603,item_47,property_no_2,0,0
201603,item_48,property_no_2,0,0
201603,item_63,property_no_2,0,0
201603,item_87,property_no_2,0,0
201603,item_49,property_no_2,0,0
201603,item_31,property_no_2,0,0
201603,item_83,property_no_2,0,0
201603,item_34,property_no_2,0,0
201603,item_35,property_no_2,0,0
201603,item_44,property_no_2,0,0
201603,item_60,property_no_1,2,0
201603,item_60,property_no_2,30,0
201603,item_55,property_no_1,3.5,0
201603,item_55,property_no_2,148849.7,40819.8
201603,item_57,property_no_2,600,0
201603,item_56,property_no_2,12456.7,29065.7
201603,item_61,property_no_2,0,0
201603,item_58,property_no_2,0,0
201603,item_78,property_no_2,0,0
201603,item_62,property_no_2,0,0
201603,item_65,property_no_1,847.1,0
201603,item_65,property_no_2,82903.7,30923.1
201603,item_66,property_no_2,0,0
201603,item_79,property_no_2,0,0
201603,item_67,property_no_1,0,0
201603,item_67,property_no_2,0,0
201603,item_84,property_no_2,0,0
201603,item_74,property_no_2,202.8,0
201603,item_64,property_no_2,0,0
201603,item_69,property_no_2,391.3,2398
201603,item_70,property_no_1,160.3,0
201603,item_70,property_no_2,65.1,0
201603,item_71,property_no_2,66.2,0
201603,item_72,property_no_2,18.3,0
201603,item_88,property_no_2,10,0
201603,item_73,property_no_1,1399,0
201603,item_73,property_no_2,19,0
201603,item_90,property_no_2,6.6,0
201603,item_91,property_no_2,6.6,0
201603,item_85,property_no_2,0,0
201603,item_75,property_no_2,0,0
201603,item_80,property_no_2,0,0
201603,item_81,property_no_2,0,0
201603,item_82,property_no_2,0,0
201603,item_86,property_no_2,0,0
201604,item_1,property_no_1,287,2.6
201604,item_1,property_no_2,3625.9,3419.4
201604,item_2,property_no_1,11632.3,9348.8
201604,item_2,property_no_2,1318718.4,773722.2
201604,item_3,property_no_1,0,0
201604,item_3,property_no_2,164815,0
201604,item_4,property_no_1,191.7,0
201604,item_4,property_no_2,100.3,5.8
201604,item_5,property_no_2,1407,897.6
201604,item_6,property_no_1,98.5,3.6
201604,item_6,property_no_2,112.6,10
201604,item_77,property_no_2,0,0
201604,item_7,property_no_2,0,0
201604,item_8,property_no_2,0.2,408
201604,item_46,property_no_2,0,0
201604,item_11,property_no_2,2400,0
201604,item_52,property_no_2,20,0
201604,item_15,property_no_1,0,0
201604,item_15,property_no_2,8834,0
201604,item_17,property_no_1,0,0
201604,item_50,property_no_2,96.3,3.7
201604,item_19,property_no_2,0,0
201604,item_21,property_no_1,0,0
201604,item_21,property_no_2,0,0
201604,item_22,property_no_2,2143.6,6742.6
201604,item_23,property_no_2,2.5,0
201604,item_24,property_no_2,0,0
201604,item_89,property_no_2,9.6,0
201604,item_92,property_no_2,0,0
201604,item_26,property_no_2,0,0
201604,item_27,property_no_2,0,0
201604,item_76,property_no_2,0,0
201604,item_28,property_no_2,0,0
201604,item_43,property_no_2,0,0
201604,item_42,property_no_2,0,0
201604,item_47,property_no_2,0,0
201604,item_48,property_no_2,0,0
201604,item_63,property_no_2,0,0
201604,item_87,property_no_2,0,0
201604,item_49,property_no_2,0,0
201604,item_31,property_no_2,0,0
201604,item_83,property_no_2,0,0
201604,item_34,property_no_2,0,0
201604,item_35,property_no_2,0,0
201604,item_44,property_no_2,0,0
201604,item_60,property_no_1,2,0
201604,item_60,property_no_2,30,0
201604,item_55,property_no_1,3.5,0
201604,item_55,property_no_2,135037.4,43412.3
201604,item_57,property_no_2,600,0
201604,item_56,property_no_2,12678.6,47878.1
201604,item_61,property_no_2,0,0
201604,item_58,property_no_2,0,0
201604,item_78,property_no_2,0,0
201604,item_62,property_no_2,0,0
201604,item_65,property_no_1,847.1,0
201604,item_65,property_no_2,64027.2,18876.5
201604,item_66,property_no_2,0,0
201604,item_79,property_no_2,0,0
201604,item_67,property_no_1,0,0
201604,item_67,property_no_2,0,0
201604,item_84,property_no_2,0,0
201604,item_74,property_no_2,202.8,0
201604,item_64,property_no_2,0,0
201604,item_69,property_no_2,391.3,0
201604,item_70,property_no_1,160.3,0
201604,item_70,property_no_2,65.1,0
201604,item_71,property_no_2,66.2,0
201604,item_72,property_no_2,18.3,0
201604,item_88,property_no_2,10,0
201604,item_73,property_no_1,1399,0
201604,item_73,property_no_2,19,0
201604,item_90,property_no_2,6.6,0
201604,item_91,property_no_2,6.6,0
201604,item_85,property_no_2,0,0
201604,item_75,property_no_2,10,0
201604,item_80,property_no_2,0,0
201604,item_81,property_no_2,0,0
201604,item_82,property_no_2,0,0
201604,item_86,property_no_2,0,0
201604,item_93,property_no_2,0,0
201605,item_1,property_no_1,269.8,14.9
201605,item_1,property_no_2,2931.2,630.1
201605,item_2,property_no_1,20055.1,21397.2
201605,item_2,property_no_2,1044001,669587.4
201605,item_3,property_no_1,0,0
201605,item_3,property_no_2,192415,0
201605,item_4,property_no_1,188.3,3.4
201605,item_4,property_no_2,96.9,3.4
201605,item_5,property_no_2,154.6,1454.2
201605,item_6,property_no_1,98.5,0
201605,item_6,property_no_2,112.6,0
201605,item_77,property_no_2,0,0
201605,item_7,property_no_2,0,0
201605,item_8,property_no_1,55.4,8.3
201605,item_8,property_no_2,831.5,1268.3
201605,item_46,property_no_2,0,0
201605,item_11,property_no_2,2400,0
201605,item_52,property_no_2,20,0
201605,item_15,property_no_1,0,0
201605,item_15,property_no_2,320,0
201605,item_17,property_no_1,0,0
201605,item_50,property_no_2,96.3,0
201605,item_19,property_no_2,0,0
201605,item_21,property_no_1,0,0
201605,item_21,property_no_2,0,0
201605,item_22,property_no_2,672.7,9970.9
201605,item_23,property_no_2,2.5,0
201605,item_24,property_no_2,0,0
201605,item_89,property_no_2,9.6,0
201605,item_92,property_no_2,0,0
201605,item_26,property_no_2,0,0
201605,item_27,property_no_2,0,0
201605,item_76,property_no_2,0,0
201605,item_28,property_no_2,0,0
201605,item_43,property_no_2,0,0
201605,item_42,property_no_2,0,0
201605,item_47,property_no_2,0,0
201605,item_48,property_no_2,0,0
201605,item_63,property_no_2,0,0
201605,item_87,property_no_2,0,0
201605,item_49,property_no_2,0,0
201605,item_31,property_no_2,0,0
201605,item_83,property_no_2,0,0
201605,item_34,property_no_2,0,0
201605,item_35,property_no_2,0,0
201605,item_44,property_no_2,0,0
201605,item_60,property_no_1,2,0
201605,item_60,property_no_2,30,0
201605,item_55,property_no_1,3.5,0
201605,item_55,property_no_2,112859.6,22177.8
201605,item_57,property_no_2,600,0
201605,item_56,property_no_2,11045.8,34686.3
201605,item_61,property_no_2,0,0
201605,item_58,property_no_2,0,0
201605,item_78,property_no_2,0,0
201605,item_62,property_no_2,0,0
201605,item_65,property_no_1,841.1,5.6
201605,item_65,property_no_2,59157.6,4869.6
201605,item_66,property_no_2,0,0
201605,item_79,property_no_2,0,0
201605,item_67,property_no_1,0,0
201605,item_67,property_no_2,0,0
201605,item_84,property_no_2,0,0
201605,item_74,property_no_2,202.8,0
201605,item_64,property_no_2,0,0
201605,item_69,property_no_2,391.3,0
201605,item_70,property_no_1,160.3,0
201605,item_70,property_no_2,65.1,0
201605,item_71,property_no_2,66.2,0
201605,item_72,property_no_2,18.3,0
201605,item_88,property_no_2,10,0
201605,item_73,property_no_1,1399,0
201605,item_73,property_no_2,19,0
201605,item_90,property_no_2,6.6,0
201605,item_91,property_no_2,6.6,0
201605,item_85,property_no_2,0,0
201605,item_75,property_no_2,0.8,9.2
201605,item_80,property_no_2,0,0
201605,item_81,property_no_2,0,0
201605,item_82,property_no_2,0,0
201605,item_86,property_no_2,0,0
201605,item_93,property_no_2,0,0
201606,item_1,property_no_1,210.2,44.2
201606,item_1,property_no_2,8183.1,1457.6
201606,item_2,property_no_1,16984.2,17990.9
201606,item_2,property_no_2,798762,384231
201606,item_3,property_no_1,0,0
201606,item_3,property_no_2,185615,0
201606,item_4,property_no_1,188.3,0
201606,item_4,property_no_2,393.6,403.3
201606,item_5,property_no_2,8435.5,5886.4
201606,item_6,property_no_1,47.2,251.3
201606,item_6,property_no_2,121.1,591.5
201606,item_77,property_no_2,0,0
201606,item_7,property_no_2,0,0
201606,item_8,property_no_1,55.4,0
201606,item_8,property_no_2,154.7,672
201606,item_94,property_no_2,100,0
201606,item_46,property_no_2,0,0
201606,item_11,property_no_2,0,0
201606,item_52,property_no_2,20,0
201606,item_15,property_no_1,0,0
201606,item_15,property_no_2,463,0
201606,item_17,property_no_1,0,0
201606,item_50,property_no_2,96.3,0
201606,item_19,property_no_2,0,0
201606,item_21,property_no_1,0,0
201606,item_21,property_no_2,0,0
201606,item_22,property_no_2,6867.6,4805.1
201606,item_23,property_no_2,2.5,0
201606,item_24,property_no_2,0,0
201606,item_89,property_no_2,9.6,0
201606,item_92,property_no_2,0,0
201606,item_26,property_no_2,0,0
201606,item_27,property_no_2,0,0
201606,item_76,property_no_2,0,0
201606,item_28,property_no_2,0,0
201606,item_43,property_no_2,0,0
201606,item_42,property_no_2,0,0
201606,item_47,property_no_2,0,0
201606,item_29,property_no_2,100,0
201606,item_48,property_no_2,0,0
201606,item_63,property_no_2,0,0
201606,item_87,property_no_2,0,0
201606,item_49,property_no_2,0,0
201606,item_31,property_no_2,0,0
201606,item_83,property_no_2,0,0
201606,item_35,property_no_2,0,0
201606,item_44,property_no_2,0,0
201606,item_60,property_no_1,2,0
201606,item_60,property_no_2,8.6,21.4
201606,item_55,property_no_1,3.5,0
201606,item_55,property_no_2,94756.4,20114.2
201606,item_57,property_no_2,600,0
201606,item_56,property_no_2,-375.6,21502.4
201606,item_61,property_no_2,0,0
201606,item_58,property_no_2,0,0
201606,item_78,property_no_2,0,0
201606,item_62,property_no_2,0,0
201606,item_65,property_no_1,837.4,2.8
201606,item_65,property_no_2,57481.8,1675.8
201606,item_66,property_no_2,0,0
201606,item_79,property_no_2,0,0
201606,item_67,property_no_1,0,0
201606,item_67,property_no_2,0,0
201606,item_84,property_no_2,0,0
201606,item_74,property_no_2,202.8,0
201606,item_64,property_no_2,0,0
201606,item_69,property_no_2,387.9,3.4
201606,item_70,property_no_1,160.3,0
201606,item_70,property_no_2,65.1,0
201606,item_71,property_no_2,66.2,0
201606,item_72,property_no_2,18.3,0
201606,item_88,property_no_2,10,0
201606,item_73,property_no_1,1399,0
201606,item_73,property_no_2,19,0
201606,item_90,property_no_2,6.6,0
201606,item_91,property_no_2,6.6,0
201606,item_85,property_no_2,0,0
201606,item_75,property_no_2,0.8,0
201606,item_80,property_no_2,0,0
201606,item_81,property_no_2,0,0
201606,item_82,property_no_2,0,0
201606,item_86,property_no_2,0,0
201606,item_93,property_no_2,0,0
201606,item_95,property_no_2,0,0
201607,item_1,property_no_1,205.1,4.8
201607,item_1,property_no_2,3460,4499.3
201607,item_2,property_no_1,12097.8,19806.4
201607,item_2,property_no_2,709081.3,255050.7
201607,item_3,property_no_1,0,0
201607,item_3,property_no_2,180015,0
201607,item_4,property_no_1,188.3,0
201607,item_4,property_no_2,393.6,0
201607,item_5,property_no_2,593.4,8029.6
201607,item_6,property_no_1,47.2,0
201607,item_6,property_no_2,121.1,0
201607,item_77,property_no_2,0,0
201607,item_7,property_no_2,0,0
201607,item_8,property_no_1,55.4,0
201607,item_8,property_no_2,154.7,0
201607,item_94,property_no_2,0,0
201607,item_46,property_no_2,0,0
201607,item_11,property_no_2,0,0
201607,item_52,property_no_2,0,0
201607,item_15,property_no_1,0,0
201607,item_15,property_no_2,2926,0
201607,item_17,property_no_1,0,0
201607,item_50,property_no_2,96.3,0
201607,item_19,property_no_2,0,0
201607,item_21,property_no_2,0,0
201607,item_22,property_no_2,8851.2,4016.4
201607,item_23,property_no_2,2.5,0
201607,item_24,property_no_2,0,0
201607,item_89,property_no_2,9.6,0
201607,item_92,property_no_2,0,0
201607,item_26,property_no_2,0,0
201607,item_27,property_no_2,0,0
201607,item_76,property_no_2,0,0
201607,item_28,property_no_2,0,0
201607,item_43,property_no_2,0,0
201607,item_42,property_no_2,0,0
201607,item_47,property_no_2,0,0
201607,item_29,property_no_1,0,0
201607,item_29,property_no_2,0,0
201607,item_48,property_no_2,0,0
201607,item_63,property_no_2,0,0
201607,item_87,property_no_2,0,0
201607,item_49,property_no_2,0,0
201607,item_31,property_no_2,0,0
201607,item_83,property_no_2,0,0
201607,item_35,property_no_2,0,0
201607,item_44,property_no_2,0,0
201607,item_60,property_no_1,2,0
201607,item_60,property_no_2,223,85.6
201607,item_55,property_no_1,3.5,0
201607,item_55,property_no_2,80741.5,14014.9
201607,item_57,property_no_2,400,0
201607,item_56,property_no_1,0,0
201607,item_56,property_no_2,2379.4,23835
201607,item_61,property_no_2,0,0
201607,item_58,property_no_2,0,0
201607,item_78,property_no_2,0,0
201607,item_62,property_no_2,0,0
201607,item_65,property_no_1,837.4,0
201607,item_65,property_no_2,31781.4,25700.4
201607,item_66,property_no_2,0,0
201607,item_79,property_no_2,0,0
201607,item_67,property_no_1,0,0
201607,item_67,property_no_2,0,0
201607,item_84,property_no_2,0,0
201607,item_74,property_no_2,202.8,0
201607,item_64,property_no_2,0,0
201607,item_69,property_no_2,387.9,0
201607,item_70,property_no_1,160.3,0
201607,item_70,property_no_2,65.1,0
201607,item_71,property_no_2,66.2,0
201607,item_72,property_no_2,18.3,0
201607,item_88,property_no_2,10,0
201607,item_73,property_no_1,1399,0
201607,item_73,property_no_2,19,0
201607,item_96,property_no_2,0,3.1
201607,item_90,property_no_2,6.6,0
201607,item_91,property_no_2,6.6,0
201607,item_85,property_no_2,0,0
201607,item_75,property_no_2,4.6,6.2
201607,item_80,property_no_2,0,0
201607,item_81,property_no_2,0,0
201607,item_82,property_no_2,0,0
201607,item_86,property_no_2,0,0
201607,item_93,property_no_2,0,0
201607,item_95,property_no_2,142,3858
201608,item_1,property_no_1,199,3.2
201608,item_1,property_no_2,1452,1946.5
201608,item_2,property_no_1,3473.8,8624
201608,item_2,property_no_2,451642.1,260877.2
201608,item_3,property_no_1,200,0
201608,item_3,property_no_2,178415,0
201608,item_4,property_no_1,188.3,0
201608,item_4,property_no_2,393.6,0
201608,item_5,property_no_1,0,163.7
201608,item_5,property_no_2,2399.4,792.9
201608,item_6,property_no_1,59.7,87.5
201608,item_6,property_no_2,121.1,0
201608,item_77,property_no_2,0,0
201608,item_7,property_no_2,0,0
201608,item_8,property_no_1,55.4,0
201608,item_8,property_no_2,130.5,20.2
201608,item_94,property_no_2,0,0
201608,item_46,property_no_2,0,0
201608,item_11,property_no_2,0,0
201608,item_52,property_no_2,0,0
201608,item_15,property_no_1,0,0
201608,item_15,property_no_2,2712,0
201608,item_17,property_no_1,0,0
201608,item_50,property_no_2,96.3,0
201608,item_19,property_no_2,2200,0
201608,item_21,property_no_2,0,0
201608,item_22,property_no_2,5397.1,3454.1
201608,item_23,property_no_2,2.5,0
201608,item_24,property_no_2,0,0
201608,item_89,property_no_2,9.6,0
201608,item_92,property_no_2,0,0
201608,item_26,property_no_2,0,0
201608,item_27,property_no_2,0,0
201608,item_76,property_no_2,0,0
201608,item_28,property_no_2,0,0
201608,item_43,property_no_2,0,0
201608,item_42,property_no_2,0,0
201608,item_47,property_no_2,0,0
201608,item_29,property_no_1,0,0
201608,item_29,property_no_2,0,0
201608,item_48,property_no_2,0,0
201608,item_63,property_no_2,0,0
201608,item_87,property_no_2,0,0
201608,item_49,property_no_2,0,0
201608,item_31,property_no_2,0,0
201608,item_83,property_no_2,0,0
201608,item_34,property_no_2,0,0
201608,item_35,property_no_2,0,0
201608,item_44,property_no_2,0,0
201608,item_60,property_no_1,2,0
201608,item_60,property_no_2,223,0
201608,item_55,property_no_1,3.5,0
201608,item_55,property_no_2,70836.6,10465.9
201608,item_57,property_no_2,400,0
201608,item_56,property_no_1,0,0
201608,item_56,property_no_2,25631.5,14889.9
201608,item_61,property_no_2,1600,0
201608,item_58,property_no_2,0,0
201608,item_78,property_no_2,0,0
201608,item_62,property_no_2,0,0
201608,item_65,property_no_1,837.4,0
201608,item_65,property_no_2,19840.6,11940.8
201608,item_66,property_no_2,0,0
201608,item_79,property_no_2,0,0
201608,item_67,property_no_1,0,0
201608,item_67,property_no_2,0,0
201608,item_84,property_no_2,0,0
201608,item_74,property_no_2,202.8,0
201608,item_64,property_no_2,0,0
201608,item_69,property_no_2,387.9,0
201608,item_70,property_no_1,160.3,0
201608,item_70,property_no_2,65.1,0
201608,item_71,property_no_2,66.2,0
201608,item_72,property_no_2,18.3,0
201608,item_88,property_no_2,10,0
201608,item_73,property_no_1,1399,0
201608,item_73,property_no_2,19,0
201608,item_96,property_no_2,0,0
201608,item_90,property_no_2,6.6,0
201608,item_91,property_no_2,6.6,0
201608,item_85,property_no_2,0,0
201608,item_75,property_no_2,4.6,0
201608,item_80,property_no_2,0,0
201608,item_81,property_no_2,0,0
201608,item_82,property_no_2,0,0
201608,item_86,property_no_2,0,0
201608,item_93,property_no_2,0,0
201608,item_95,property_no_2,142,0
201609,item_1,property_no_1,198.5,0
201609,item_1,property_no_2,1777.3,13106.1
201609,item_2,property_no_1,14187.5,4366.4
201609,item_2,property_no_2,219899.5,329928.5
201609,item_3,property_no_1,0,0
201609,item_3,property_no_2,155615,0
201609,item_4,property_no_1,188.6,0
201609,item_4,property_no_2,236.2,0
201609,item_5,property_no_1,0,0
201609,item_5,property_no_2,5145.3,9942.3
201609,item_6,property_no_1,84.7,0
201609,item_6,property_no_2,180.8,0
201609,item_77,property_no_2,0,0
201609,item_7,property_no_2,200,0
201609,item_8,property_no_1,55.3,0
201609,item_8,property_no_2,130.4,0
201609,item_94,property_no_2,0,0
201609,item_46,property_no_2,0,0
201609,item_11,property_no_2,0,0
201609,item_52,property_no_2,0,0
201609,item_15,property_no_1,0,0
201609,item_15,property_no_2,878,0
201609,item_17,property_no_1,0,0
201609,item_50,property_no_2,111.7,0
201609,item_19,property_no_2,0,0
201609,item_21,property_no_2,0,0
201609,item_22,property_no_2,8200.7,6903.5
201609,item_23,property_no_2,8.3,0
201609,item_24,property_no_2,0,0
201609,item_89,property_no_2,9.3,0
201609,item_92,property_no_2,0,0
201609,item_26,property_no_2,0,0
201609,item_27,property_no_2,0,0
201609,item_76,property_no_2,0,0
201609,item_28,property_no_2,0,0
201609,item_43,property_no_2,0,0
201609,item_42,property_no_2,0,0
201609,item_47,property_no_2,0,0
201609,item_29,property_no_1,0,0
201609,item_29,property_no_2,300,0
201609,item_48,property_no_2,0,0
201609,item_63,property_no_2,0,0
201609,item_87,property_no_2,0,0
201609,item_49,property_no_2,0,0
201609,item_31,property_no_2,0,0
201609,item_83,property_no_2,0,0
201609,item_34,property_no_2,0,0
201609,item_35,property_no_2,0,0
201609,item_97,property_no_2,0,0
201609,item_44,property_no_2,0,0
201609,item_60,property_no_1,2,0
201609,item_60,property_no_2,256.9,0
201609,item_55,property_no_1,1.4,3
201609,item_55,property_no_2,66518,8835.6
201609,item_57,property_no_2,400,0
201609,item_56,property_no_1,0,0
201609,item_56,property_no_2,45413.2,6787.9
201609,item_61,property_no_2,0,0
201609,item_58,property_no_2,0,0
201609,item_78,property_no_2,0,0
201609,item_62,property_no_2,0,0
201609,item_65,property_no_1,837.3,0
201609,item_65,property_no_2,5232.2,16573.7
201609,item_66,property_no_2,0,0
201609,item_79,property_no_2,0,0
201609,item_67,property_no_1,0,0
201609,item_67,property_no_2,0,0
201609,item_84,property_no_2,656.2,0
201609,item_74,property_no_2,202.8,0
201609,item_64,property_no_2,0,0
201609,item_69,property_no_2,314.8,0
201609,item_70,property_no_1,160.3,0
201609,item_70,property_no_2,65.1,0
201609,item_71,property_no_2,66.2,0
201609,item_72,property_no_2,18.3,0
201609,item_88,property_no_2,10,0
201609,item_73,property_no_1,1399,0
201609,item_73,property_no_2,19,0
201609,item_98,property_no_2,0,0
201609,item_96,property_no_1,0,0
201609,item_96,property_no_2,0,4.7
201609,item_90,property_no_2,10.2,0
201609,item_91,property_no_2,9.2,0
201609,item_85,property_no_2,0,0
201609,item_75,property_no_2,28.6,3.2
201609,item_80,property_no_2,0,0
201609,item_81,property_no_2,0,0
201609,item_82,property_no_2,0,0
201609,item_86,property_no_2,0,0
201609,item_93,property_no_2,0,0
201609,item_95,property_no_2,1.4,0
201610,item_1,property_no_1,1273,6461.6
201610,item_1,property_no_2,3567.6,8091.3
201610,item_2,property_no_1,32734.6,33662.9
201610,item_2,property_no_2,279920.8,454268.7
201610,item_3,property_no_1,2000,0
201610,item_3,property_no_2,159615,0
201610,item_4,property_no_1,188.6,0
201610,item_4,property_no_2,92.6,243.6
201610,item_5,property_no_1,0,0
201610,item_5,property_no_2,1528,7777.4
201610,item_6,property_no_1,84.7,0
201610,item_6,property_no_2,175,5.8
201610,item_77,property_no_2,0,0
201610,item_7,property_no_2,0,0
201610,item_8,property_no_1,55.3,0
201610,item_8,property_no_2,62.3,810
201610,item_94,property_no_2,0,0
201610,item_46,property_no_2,0,0
201610,item_11,property_no_2,1000,0
201610,item_52,property_no_2,0,0
201610,item_15,property_no_1,0,0
201610,item_15,property_no_2,60,0
201610,item_17,property_no_1,0,0
201610,item_50,property_no_2,111.7,0
201610,item_19,property_no_2,0,0
201610,item_21,property_no_2,0,0
201610,item_22,property_no_2,2855.9,5344.8
201610,item_23,property_no_2,8.3,0
201610,item_24,property_no_2,0,0
201610,item_89,property_no_2,3.4,5.9
201610,item_92,property_no_2,0,0
201610,item_26,property_no_2,30,0
201610,item_27,property_no_2,0,0
201610,item_76,property_no_2,0,0
201610,item_28,property_no_2,0,0
201610,item_43,property_no_2,0,0
201610,item_42,property_no_2,0,0
201610,item_47,property_no_2,0,0
201610,item_29,property_no_1,0,0
201610,item_29,property_no_2,300,0
201610,item_48,property_no_2,0,0
201610,item_63,property_no_2,0,0
201610,item_87,property_no_2,0,0
201610,item_49,property_no_2,0,0
201610,item_31,property_no_2,0,0
201610,item_83,property_no_2,0,0
201610,item_34,property_no_2,0,0
201610,item_35,property_no_2,0,0
201610,item_97,property_no_2,0,0
201610,item_44,property_no_2,0,0
201610,item_60,property_no_1,2,0
201610,item_60,property_no_2,256.9,0
201610,item_55,property_no_1,1.4,0
201610,item_55,property_no_2,57348,9170
201610,item_57,property_no_2,400,0
201610,item_56,property_no_1,0,0
201610,item_56,property_no_2,59536.9,22076.3
201610,item_61,property_no_2,0,0
201610,item_58,property_no_2,5,0
201610,item_78,property_no_2,0,0
201610,item_62,property_no_2,0,0
201610,item_65,property_no_1,831.7,4
201610,item_65,property_no_2,8678.2,11454
201610,item_66,property_no_2,0,0
201610,item_79,property_no_2,0,0
201610,item_67,property_no_1,0,0
201610,item_67,property_no_2,0,0
201610,item_84,property_no_2,0,606
201610,item_74,property_no_2,202.8,0
201610,item_64,property_no_2,0,0
201610,item_69,property_no_2,314.8,0
201610,item_70,property_no_1,160.3,0
201610,item_70,property_no_2,65.1,0
201610,item_71,property_no_2,66.2,0
201610,item_72,property_no_2,18.3,0
201610,item_88,property_no_2,10,0
201610,item_73,property_no_1,1399,0
201610,item_73,property_no_2,19,0
201610,item_98,property_no_2,23.6,6.4
201610,item_96,property_no_1,0.2,1428.7
201610,item_96,property_no_2,45.1,1814.5
201610,item_90,property_no_2,4.4,5.8
201610,item_91,property_no_2,9.2,0
201610,item_85,property_no_2,0,0
201610,item_75,property_no_2,99.8,428.8
201610,item_80,property_no_2,0,0
201610,item_81,property_no_2,0,0
201610,item_82,property_no_2,0,0
201610,item_86,property_no_2,0,0
201610,item_93,property_no_2,0,0
201610,item_95,property_no_2,1.4,0
201610,item_99,property_no_2,120,0
201611,item_1,property_no_1,381.7,3114
201611,item_1,property_no_2,821.1,2650.2
201611,item_2,property_no_1,7610.1,47494.5
201611,item_2,property_no_2,437213.2,348197.6
201611,item_3,property_no_1,0,0
201611,item_3,property_no_2,150615,0
201611,item_4,property_no_1,60,128.6
201611,item_4,property_no_2,265.3,787.3
201611,item_5,property_no_1,0,0
201611,item_5,property_no_2,5920.6,5364.7
201611,item_6,property_no_1,84.7,0
201611,item_6,property_no_2,175,0
201611,item_77,property_no_2,0,0
201611,item_7,property_no_2,0,0
201611,item_8,property_no_1,55.3,0
201611,item_8,property_no_2,58.8,2.9
201611,item_94,property_no_2,0,0
201611,item_46,property_no_2,0,0
201611,item_11,property_no_2,0,0
201611,item_52,property_no_2,0,0
201611,item_15,property_no_1,0,0
201611,item_15,property_no_2,100,0
201611,item_17,property_no_1,0,0
201611,item_50,property_no_2,111.7,0
201611,item_19,property_no_2,0,0
201611,item_21,property_no_2,0,0
201611,item_22,property_no_1,200,0
201611,item_22,property_no_2,8235.8,1620.1
201611,item_23,property_no_2,4.8,3.5
201611,item_24,property_no_2,0,0
201611,item_89,property_no_1,0,0
201611,item_89,property_no_2,3.4,0
201611,item_92,property_no_2,0,0
201611,item_26,property_no_2,0,0
201611,item_27,property_no_2,0,0
201611,item_76,property_no_2,0,0
201611,item_28,property_no_2,0,0
201611,item_43,property_no_2,0,0
201611,item_42,property_no_2,0,0
201611,item_100,property_no_2,0,0
201611,item_47,property_no_2,0,0
201611,item_29,property_no_1,0,0
201611,item_29,property_no_2,300,0
201611,item_48,property_no_2,0,0
201611,item_63,property_no_2,0,0
201611,item_87,property_no_2,0,0
201611,item_49,property_no_2,0,0
201611,item_31,property_no_2,0,0
201611,item_83,property_no_2,0,0
201611,item_34,property_no_2,0,0
201611,item_35,property_no_2,0,0
201611,item_97,property_no_2,0,0
201611,item_44,property_no_2,0,0
201611,item_101,property_no_2,0,0
201611,item_60,property_no_1,2,0
201611,item_60,property_no_2,200,0
201611,item_55,property_no_1,1.4,0
201611,item_55,property_no_2,49707.8,7640.2
201611,item_57,property_no_2,0,0
201611,item_56,property_no_1,0,0
201611,item_56,property_no_2,50360.5,14776.4
201611,item_61,property_no_2,0,0
201611,item_58,property_no_2,0,0
201611,item_78,property_no_2,0,0
201611,item_62,property_no_2,0,0
201611,item_65,property_no_1,1492.4,5009.7
201611,item_65,property_no_2,45235,23043.2
201611,item_66,property_no_2,0,0
201611,item_79,property_no_2,0,0
201611,item_67,property_no_1,0,0
201611,item_67,property_no_2,0,0
201611,item_84,property_no_2,440.4,0
201611,item_74,property_no_2,202.8,0
201611,item_64,property_no_2,0,0
201611,item_69,property_no_2,314.8,0
201611,item_70,property_no_1,160.3,0
201611,item_70,property_no_2,65.1,0
201611,item_71,property_no_2,66.2,0
201611,item_72,property_no_2,18.3,0
201611,item_88,property_no_2,10,0
201611,item_73,property_no_1,1399,0
201611,item_73,property_no_2,19,0
201611,item_98,property_no_2,4.9,18.7
201611,item_96,property_no_1,0.2,0
201611,item_96,property_no_2,253.2,13
201611,item_90,property_no_2,4.4,0
201611,item_91,property_no_2,9.2,0
201611,item_85,property_no_2,0,0
201611,item_75,property_no_2,99.8,0
201611,item_80,property_no_2,0,0
201611,item_81,property_no_2,0,0
201611,item_82,property_no_2,0,0
201611,item_86,property_no_2,0,0
201611,item_93,property_no_2,0,0
201611,item_102,property_no_2,0,0
201611,item_95,property_no_2,1.4,0
201611,item_103,property_no_2,0,0
201611,item_99,property_no_2,101.9,18.1
201611,item_104,property_no_1,120,0
201612,item_1,property_no_1,387.2,8.4
201612,item_1,property_no_2,1851.8,3813.1
201612,item_2,property_no_1,16312.5,20348.4
201612,item_2,property_no_2,582043.7,272609.5
201612,item_3,property_no_1,0,0
201612,item_3,property_no_2,192615,0
